0,Al2O3_R-3cH,trigonal,4.7607,4.7607,12.9947,90.0,90.0,120.0
1,0,-2,18.04901319486923,3.839521921816243
0,1,-4,24.62347885417106,5.7690204274445245
2,-1,0,26.39605649244684,2.4435975184765564
0,0,6,29.011144422785833,0.06284351535088396
2,-1,3,30.11915376521026,6.979617794280536
2,0,2,31.976845930469892,0.08786539052890253
2,0,-4,36.09802638973846,3.278765721535327
2,-1,-6,39.22242087215145,6.514587144281504
3,-2,-1,40.609521859043625,0.16833666359470245
3,-2,2,41.464086557085196,0.21673947198665233
1,0,-8,41.57536584535117,0.49444221691172946
3,-1,4,44.71933930176853,2.580407678334335
3,-3,0,45.71931096437625,3.9235152753498848
3,-1,-5,47.01309320568721,0.0820462568467942
0,2,-8,49.24695770834212,0.09963680186975037
1,0,10,50.696721253889095,1.1403994429780884
2,-1,-9,50.89652664938791,0.585141229276162
3,-1,7,52.643409843143004,0.048013694785687976
4,-2,0,52.79211298489368,0.4519189747356753
3,-3,-6,54.14703958460769,0.05998924993641235
4,-2,3,54.74868782527773,0.3451516813773501
4,-3,1,55.16010208769589,0.01868789719588509
4,-3,-2,55.79224023749489,0.2634719301533426
2,-3,8,55.87499120250206,0.192370237211904
2,0,-10,57.156883612098504,0.5359722631286412
0,0,12,58.022288845571666,0.12352019506229706
4,-3,4,58.25223518708608,0.638921117534238
4,-3,-5,60.031113012100015,0.013669168986533633
4,-2,6,60.23830753042052,1.254098497036822
4,-4,2,61.721356669071916,0.16513961429348556
1,-3,10,62.95761385725654,0.9645506902258497
2,-1,12,63.74431583467968,0.018517247526847587
4,0,4,63.953691860939784,0.1788418574972759
4,-3,7,64.53551112850982,0.011430173001868011
5,-3,-1,66.60435765796349,0.033868276278257115
3,-1,-11,66.74295169793288,0.022948465655098532
5,-2,-2,67.12881398790859,0.013161467034677243
4,-3,-8,67.19760589920278,0.2947457079317044
4,-2,-9,68.41572787034563,0.19343735440218238
5,-3,-4,69.18689544268103,1.012476270560151
1,0,-14,69.38694556240746,0.3566452707010257
5,-4,0,69.83740107182624,0.6004117460484422
5,-2,-5,70.69114602392871,0.03389632932221286
5,-4,3,71.32793431501469,0.34114987109980793
4,0,-8,72.19605277947691,0.22998142817513093
4,-1,-10,73.19265495460805,1.3480776140225774
3,0,-12,73.87043656251319,0.511252718625285
0,2,-14,74.23813045081982,0.5632920290463193
5,-3,-7,74.55424731913605,0.03846244822604168
3,-2,-13,74.67808872517817,0.02628580113695215
5,-4,6,75.62346916921263,2.3233405160338734
4,-3,-11,76.47303575808594,0.014191189427828968
5,0,2,76.81003361624133,0.005763627528953544
5,-2,-8,76.87016219112239,0.07469004501984651
2,-1,-15,77.18187888261599,0.33216449649741564
4,-4,-10,77.80691831486936,1.1233712696786344
4,-2,-12,78.4448417443029,0.022214020735725124
5,0,-4,78.61507551164324,0.8473785810358637
3,-1,-14,78.79119120298529,1.4873060362398414
1,0,16,78.84980901908848,0.3000906653725138
6,-3,0,79.18816947734051,1.8479538396254775#
1,Li2O_Fm-3m,cubic,4.61,4.61,4.61,90.0,90.0,90.0
1,1,1,23.6069331570614,5.808597271238335
2,0,0,27.258938425941803,0.43086274953647297
2,2,0,38.54996041786001,3.065521921205472
3,1,1,45.20383547112499,0.9632800525835838
2,2,2,47.2138663141228,0.013249359136062172
4,0,0,54.51787685188361,0.3228689400470295
3,3,1,59.409478953439,0.28336917036907494
4,2,0,60.95283931488699,0.00908298480973166
2,2,-4,66.77049007350267,0.7051672901342285
5,1,1,70.8207994711842,0.2899902588793802
4,4,0,77.09992083572001,0.4438033476416215#
2,Fe2O3_R-3cH,trigonal,5.038,5.038,13.772,90.0,90.0,120.0
1,0,-2,17.048320809289628,7.88080196300112
1,-1,-4,23.24691559579027,26.274607814994656
2,-1,0,24.943173113059093,18.423098593944964
0,0,6,27.3737379052262,0.40289018231344753
2,-1,3,28.451577577948793,6.51724901084145
2,-2,-2,30.212698114608894,0.5005017835177779
2,0,-4,34.096641618579255,10.842583339200637
2,-1,-6,37.033544413842584,13.525005802012263
3,-2,-1,38.37350064480945,0.16954842009928486
3,-1,-2,39.178680584120315,0.6761038385653204
1,0,-8,39.23664682313148,2.5235019846664253
3,-1,4,42.2462170450073,9.173033020313953
3,-3,0,43.20284313380431,9.070243363925982
3,-1,-5,44.40803121440838,0.08488770092301487
2,-2,-8,46.49383119158054,0.9192858954943975
1,0,10,47.841780702929235,3.3448793311881135
2,-1,9,48.043056943559215,0.601932802620752
3,-2,-7,49.71539923346234,0.050013008137582575
4,-2,0,49.886346226118185,2.1402965209410234
3,-3,6,51.14496242786888,0.7830587368721016
4,-2,3,51.729855224214,0.350803823202426
4,-3,1,52.123404739457094,0.019184493432164
4,-3,-2,52.718998304298175,0.504901106116348
2,-3,8,52.76209078324343,1.3325551947671583
2,0,-10,53.95366406255654,1.7858075003998497
0,0,12,54.7474758104524,0.04549961846403167
4,-3,4,55.03695689725162,2.758725534321611
4,-3,-5,56.713287739611225,0.013671171443118418
4,-2,6,56.903155155897586,2.59006510907257
4,-4,2,58.32199128250533,0.26786376737685386
3,-1,10,59.44038821141093,2.901216737796595
2,-1,12,60.161848314061174,0.1908694600512409
4,-4,-4,60.42539622921779,0.9121948192359497
4,-3,7,60.958548956144085,0.010904897697063947
5,-3,-1,62.9378510240803,0.03160651127989333
3,-1,-11,63.01003074710076,0.021376564710198453
5,-3,2,63.43198366837239,0.0758093741729809
