comp, b
0.036825726141078874, 8.84225352112676
0.15819502074688796, 8.850892018779343
0.2977178423236515, 8.863661971830986
0.34854771784232375, 8.868544600938968
0.4227178423236515, 8.875680751173709
0.4610995850622407, 8.881314553990611
0.5233402489626556, 8.890704225352113
0.5840248962655603, 8.899342723004695
0.6950207468879669, 8.912863849765259
0.8029045643153528, 8.92
0.9035269709543569, 8.92150234741784
