comp, c
0.038242894056847554, 6.820135135135136
0.15917312661498711, 6.825
0.29870801033591726, 6.825270270270271
0.34987080103359175, 6.8251351351351355
0.4232558139534884, 6.825405405405406
0.462532299741602, 6.825270270270271
0.5235142118863048, 6.825270270270271
0.5829457364341084, 6.8251351351351355
0.6945736434108527, 6.825270270270271
0.8015503875968994, 6.832162162162162
0.9023255813953488, 6.838918918918919
