comp, a
0.036825726141078874, 9.784984227129337
0.15871369294605808, 9.795205047318612
0.2982365145228216, 9.809968454258675
0.349585062240664, 9.815268138801262
0.4232365145228216, 9.822839116719242
0.46265560165975106, 9.829652996845425
0.524377593360996, 9.839495268138801
0.5850622406639004, 9.849716088328076
0.695539419087137, 9.86410094637224
0.8029045643153528, 9.872429022082018
0.904045643153527, 9.874321766561515
